"Date Time","Date Time(RAW)","Percent Available Memory","Percent Available Memory(RAW)","Available Memory","Available Memory(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"1/30/2024 7:30:00 AM - 8:30:00 AM","45321.1250000000","62 %","62.5000","5,117 MB","5365394090.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 8:30:00 AM - 9:30:00 AM","45321.1666666667","62 %","62.2000","5,106 MB","5353579315.2000","0 %","0.0000","100 %","0000010000"
"1/30/2024 9:30:00 AM - 10:30:00 AM","45321.2083333333","62 %","62.1667","5,090 MB","5336801962.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 10:30:00 AM - 11:30:00 AM","45321.2500000000","62 %","61.8333","5,078 MB","5325156352.0000","0 %","0.0000","100 %","0000010000"
"1/30/2024 11:30:00 AM - 12:30:00 PM","45321.2916666667","62 %","61.5000","5,038 MB","5282976426.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 12:30:00 PM - 1:30:00 PM","45321.3333333333","62 %","61.6667","5,049 MB","5294088192.0000","0 %","0.0000","100 %","0000010000"
"1/30/2024 1:30:00 PM - 2:30:00 PM","45321.3750000000","62 %","61.8333","5,046 MB","5291412138.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 2:30:00 PM - 3:30:00 PM","45321.4166666667","62 %","61.8333","5,063 MB","5308459690.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 3:30:00 PM - 4:30:00 PM","45321.4583333333","62 %","61.8333","5,065 MB","5310548650.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 4:30:00 PM - 5:30:00 PM","45321.5000000000","62 %","61.6667","5,048 MB","5293496320.0000","0 %","0.0000","100 %","0000010000"
"1/30/2024 5:30:00 PM - 6:30:00 PM","45321.5416666667","62 %","61.8333","5,063 MB","5309295957.3333","0 %","0.0000","100 %","0000010000"
"1/30/2024 6:30:00 PM - 7:30:00 PM","45321.5833333333","62 %","61.8333","5,054 MB","5300012373.3333","0 %","0.0000","100 %","0000010000"
"1/30/2024 7:30:00 PM - 8:30:00 PM","45321.6250000000","62 %","62.0000","5,091 MB","5338333866.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 8:30:00 PM - 9:30:00 PM","45321.6666666667","62 %","62.1667","5,092 MB","5339699882.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 9:30:00 PM - 10:30:00 PM","45321.7083333333","62 %","62.0000","5,088 MB","5335620949.3333","0 %","0.0000","100 %","0000010000"
"1/30/2024 10:30:00 PM - 11:30:00 PM","45321.7500000000","62 %","62.0000","5,092 MB","5338968746.6667","0 %","0.0000","100 %","0000010000"
"1/30/2024 11:30:00 PM - 12:30:00 AM","45321.7916666667","62 %","62.2857","5,101 MB","5348694308.5714","0 %","0.0000","100 %","0000010000"
"1/31/2024 12:30:00 AM - 1:30:00 AM","45321.8333333333","62 %","62.3333","5,118 MB","5366777856.0000","0 %","0.0000","100 %","0000010000"
"1/31/2024 1:30:00 AM - 2:30:00 AM","45321.8750000000","62 %","62.5000","5,119 MB","5367153322.6667","0 %","0.0000","100 %","0000010000"
"1/31/2024 2:30:00 AM - 3:30:00 AM","45321.9166666667","62 %","62.0000","5,100 MB","5347364181.3333","0 %","0.0000","100 %","0000010000"
"1/31/2024 3:30:00 AM - 4:30:00 AM","45321.9583333333","62 %","62.0000","5,094 MB","5340965546.6667","0 %","0.0000","100 %","0000010000"
"1/31/2024 4:30:00 AM - 5:30:00 AM","45322.0000000000","62 %","62.3333","5,108 MB","5355962368.0000","0 %","0.0000","100 %","0000010000"
"1/31/2024 5:30:00 AM - 6:30:00 AM","45322.0416666667","62 %","62.0000","5,079 MB","5325529088.0000","0 %","0.0000","100 %","0000010000"
"1/31/2024 6:30:00 AM - 7:30:00 AM","45322.0833333333","62 %","62.5000","5,115 MB","5363349504.0000","0 %","0.0000","100 %","0000010000"
"1/31/2024 7:30:00 AM - 8:30:00 AM","45322.1250000000","62 %","62.5000","5,112 MB","5360769706.6667","0 %","0.0000","100 %","0000010000"
"1/31/2024 8:30:00 AM - 9:30:00 AM","45322.1666666667","63 %","62.6667","5,118 MB","5367111680.0000","0 %","0.0000","100 %","0000010000"
"1/31/2024 9:30:00 AM - 10:30:00 AM","45322.2083333333","62 %","62.5000","5,121 MB","5370178901.3333","0 %","0.0000","100 %","0000010000"
